Sentences,Date,Trans_Ind,GL_Simpson_Dates_Ind,SU_TME_Update_ALL,HEIDEL_TME_Update,GL_ISO_DATES_CONVERSION,GL_ISO_DATES_SENT_CONVERSION,Anchor_Date,Anchor_Type,Tags_Clean,GL_TAGS_DATES_CORRECTED,date_binary,Has_Date,Has_DTE_GL,Has_DTE_CTN_GL,Has_DTE_REL_GL,Has_DTE_DUR,Has_DTE_UNCERTN,Has_DTE_CREF,Has_DTE_SET,Has_DTE_OTHER,Has_Age,GL_NER_Test,GL_Date_Norm_Test,Official_Test_NER,Test_NER_Unused,GL_NER
DR. LAKSHMANAN: Yes.,6/7/1995,236924,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: And the diagram directly above it the reverse showing the left side of the brain?,6/7/1995,236925,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. LAKSHMANAN: Yes, and this diagram shows the top part of the brain as you are looking at the brain from above, and this is the lower part of the brain showing the brain when you are looking at it from the bottom, the brain is turned upside down, and to--your have the cerebellum here, brain stem here, and this is the rest of the brain and this part of the brain is the undersurface of the frontal portion of the brain, the ""F"" part.",6/7/1995,236926,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"This is the undersurface of the temporal lobe which is the ""T"" part here, (Indicating) .",6/7/1995,236927,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: Your Honor, during the recess I will mark what has been done and ask that it be reflected on the record at the afternoon start of the trial.",6/7/1995,236928,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: All right.,6/7/1995,236929,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Ladies and gentlemen, we are going to take our recess for the morning session.",6/7/1995,236930,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Please remember all of my admonitions to do.,6/7/1995,236931,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Do not discuss this case among yourselves, don't form any opinions about the case, do not conduct any deliberations amongst yourselves until the matter has been submitted to you, do not allow anybody to communicate with anybody with regard to the case.",6/7/1995,236932,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
We will stand in recess until one o'clock.,6/7/1995,236933,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
(At 12:04 P.M. the noon recess was taken until 1:30 P.M. of the same day.),6/7/1995,236934,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"LOS ANGELES, CALIFORNIA; WEDNESDAY, JUNE 7, 1995 1:05 P.M. Department no.",6/7/1995,236935,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
103 Hon.,6/7/1995,236936,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Lance A: Ito, Judge APPEARANCES: (Appearances as heretofore noted.)",6/7/1995,236937,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"(Janet M. Moxham, CSR no.",6/7/1995,236938,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"4855, official reporter.)",6/7/1995,236939,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"(Christine M. Olson, CSR no.",6/7/1995,236940,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"2378, official reporter.)",6/7/1995,236941,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"(The following proceedings were held in open court, out of the presence of the jury:) THE COURT: All right.",6/7/1995,236942,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Thank you, counsel.",6/7/1995,236943,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Let's come to order.,6/7/1995,236944,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
All right.,6/7/1995,236945,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Back on the record in the Simpson matter.,6/7/1995,236946,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
The Defendant is again present before the Court.,6/7/1995,236947,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
All parties are present.,6/7/1995,236948,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Mr. Cochran.,6/7/1995,236949,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. COCHRAN: Yes, your Honor.",6/7/1995,236950,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Thank you very kindly.,6/7/1995,236951,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Good afternoon, your Honor.",6/7/1995,236952,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Your Honor, I would like to present a matter to your attention.",6/7/1995,236953,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"It's been brought to my attention that--from calling my office and talking to a number of people--that the camera has apparently been pretty much fixated on Mr. Simpson during these proceedings, and that's apparently different from what normally happens here.",6/7/1995,236954,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And I'm concerned about that.,6/7/1995,236955,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I think it's unfair.,6/7/1995,236956,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
This is a very emotional time for him.,6/7/1995,236957,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
To have the camera on him every second is just quite unfair.,6/7/1995,236958,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"I'm not sure what the Court can do about it, but I would certainly appeal to the good judgment and the sense of fairness of those who operate the camera to use the camera as you normally use it and put it on the lawyer and the witness as opposed to fixating on Mr. Simpson, your Honor.",6/7/1995,236959,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"THE COURT: Well, we have one practical difficulty in that I've directed them not to photograph or video any of the victims in the matter.",6/7/1995,236960,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"So that limits their ability to move around, especially when Mr. Kelberg is working with any of the--with chart 352 and the other charts that contain crime scene photos.",6/7/1995,236961,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
So I understand your position and we'll have to trust the good taste and judgment of the directors upstairs from Court TV.,6/7/1995,236962,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. COCHRAN: Thank you.,6/7/1995,236963,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Please do that.,6/7/1995,236964,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Thank you.,6/7/1995,236965,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: All right.,6/7/1995,236966,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Mr. Kelberg, any other comment?",6/7/1995,236967,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: No, your Honor.",6/7/1995,236968,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: All right.,6/7/1995,236969,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"I might add that I found distracting the contortions of some members of the audience, and if it continues to be distracting, those persons will be asked to leave the courtroom.",6/7/1995,236970,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Also, people appear to have forgotten about the no gum chewing or eating in the courtroom, and I have six people on videotape from this morning's session that are going to be excluded from all further sessions.",6/7/1995,236971,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
All right.,6/7/1995,236972,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Let's proceed.,6/7/1995,236973,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Let's have the jury.,6/7/1995,236974,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Also, the note passing from the audience is going to as well.",6/7/1995,236975,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"(The following proceedings were held in open court, in the presence of the jury:) THE COURT: All right.",6/7/1995,236976,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Thank you, ladies and gentlemen.",6/7/1995,236977,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Let the record reflect we've been rejoined by all the members of the jury panel.,6/7/1995,236978,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Good afternoon, ladies and gentlemen.",6/7/1995,236979,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE JURY: Good afternoon.,6/7/1995,236980,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"THE COURT: Dr. Lakshmanan, would you resume the witness stand, please.",6/7/1995,236981,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Lakshmanan Sathyavagiswaran, the witness on the stand at the time of the lunch recess, resumed the stand and testified further as follows: THE COURT: All right.",6/7/1995,236982,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Good afternoon again, doctor.",6/7/1995,236983,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Good afternoon.,6/7/1995,236984,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"THE COURT: You are reminded, sir, you are still under oath.",6/7/1995,236985,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"And, Mr. Kelberg, you may continue with your direct examination.",6/7/1995,236986,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: Thank you, your Honor.",6/7/1995,236987,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,236988,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: I'm glad Dr. Lakshmanan agrees that I may continue with my direct.,6/7/1995,236989,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Good.,6/7/1995,236990,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"D IRECT EXAMINATION (RESUMED) BY MR. KELBERG MR. KELBERG: Doctor, over the lunch hour, and perhaps you can step to the board, did we have an opportunity to complete a generalized description of the areas of the brain on this form 29 from the big blow-up that is a part of our exhibit 344--349?",6/7/1995,236991,,,,,,,,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-PERSON', 'O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'E-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-CARDINAL', 'O', 'O', 'O']",,['0'],1.0,,,,,,,,,,1,0,1,0,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-PERSON', 'O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'B-TIME', 'I-TIME', 'E-TIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-CARDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-CARDINAL', 'O', 'O', 'O']"
Excuse me.,6/7/1995,236992,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,236993,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: And, doctor, does the--does each of the entries that have been made in my handwriting or printing accurately reflect what is described by the entry made?",6/7/1995,236994,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,236995,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: And basically, does it accurately summarize what you told us this morning regarding the various structures and locations of the brain?",6/7/1995,236996,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,236997,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: The only word that I did not indicate anywhere is the word ""Cerebrum,"" and you were talking about the cerebral cortex.",6/7/1995,236998,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"That covers the entire area of the occipital, parietal, frontal and temporal lobes as we see it on the two right side--left and right side depictions of the brain?",6/7/1995,236999,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,237000,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
The cerebrum includes all the four lobes we alluded to.,6/7/1995,237001,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: And I didn't want to write that in because I think it's getting a bit crowded in that chart.,6/7/1995,237002,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"There is also--I think you testified yesterday regarding the material and horizontal running schematic that we have written in the words ""Spinal cord.""",6/7/1995,237003,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
And does that accurately reflect what that diagram or schematic is intended to reflect?,6/7/1995,237004,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,237005,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: While we're up here--and yesterday, I asked you about one of the mistakes of Dr. Golden involving this contusion to the brain that is seen in photograph B-33 of exhibit 354 I believe it is.",6/7/1995,237006,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,237007,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: I'm sorry.,6/7/1995,237008,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
352,6/7/1995,237009,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,237010,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: Now, doctor, let me circle--in fact, if I could get a blue marker just to-- MR. KELBERG: For the record, your Honor, with the blue marker, I've outlined what appears to be two handwritten words in the middle of form 29.",6/7/1995,237011,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: Doctor, are you familiar with what's written there?",6/7/1995,237012,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,237013,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: Was that written by Dr. Golden?,6/7/1995,237014,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,237015,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: What does that reflect?,6/7/1995,237016,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. LAKSHMANAN: ""No injuries.""",6/7/1995,237017,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: And in the course and practice of the forensic pathologist conducting an autopsy and using this form, would you expect the doctor, having examined the brain as you expect the doctor to do so, to make an entry if in fact the doctor observes no injuries in the area depicted by this diagram?",6/7/1995,237018,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,237019,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
This kind of entry is made only after examining the brain.,6/7/1995,237020,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: And do you interpret for your use in forming opinions from the entry of no injuries that Dr. Golden at the time of the original autopsy felt that there were no injuries observed by him in the areas of the brain depicted in these schematic drawings?,6/7/1995,237021,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: That would be my conclusion.,6/7/1995,237022,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: You'll have to keep your voice up, please.",6/7/1995,237023,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: That would be my conclusion.,6/7/1995,237024,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: Now, doctor, there's also a similar entry that appears at the very bottom-- MR. KELBERG: And, if I might, your Honor, for the ""No injury"" that I just circled, I'm going to make a line and write B-33 to reflect the photograph that we're talking about and then I'm also going to outline in blue at the bottom this second entry that seems to say ""No injuries"" as well.",6/7/1995,237025,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: Is that correct; doctor?,6/7/1995,237026,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,237027,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: And you interpret that to reflect no injuries observed with respect to what area of the body?,6/7/1995,237028,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: The spinal cord.,6/7/1995,237029,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: I'm sorry.,6/7/1995,237030,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Keep your voice up.,6/7/1995,237031,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: The spinal cord.,6/7/1995,237032,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: Now, doctor, you indicated yesterday I believe that Dr. Golden addressed this contusion in an addendum; is that correct?",6/7/1995,237033,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,237034,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: And if we could ask Mr. Lynch to set up our other easel so we can put--I'll get the board if you'll set up the easel.,6/7/1995,237035,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"And this is board 8-B as in boy, your Honor.",6/7/1995,237036,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
(Brief pause.),6/7/1995,237037,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: Now, doctor, I want to invite your attention to page 2 of the addendum that has this date handwritten in of July 1, 1994.",6/7/1995,237038,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
This is Dr. Golden's addendum in the case of Nicole Brown Simpson; is that correct?,6/7/1995,237039,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,237040,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: Does this page--does this page reflect an entry by Dr. Golden regarding this brain contusion that you saw in the photograph B-33?,6/7/1995,237041,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,237042,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: Would you identify it for us, please?",6/7/1995,237043,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: This is item 1.,6/7/1995,237044,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"On June 30th, I examined--I was present when he examined the tissue jar again, at which point I did show him the cerebral cortex with the contusion and we took photographs and a section was submitted for microscopic examination.",6/7/1995,237045,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: Now, doctor, you indicated that you observed this contusion initially when you examined the tissue in the presence of Drs.",6/7/1995,237046,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Baden and Wolf on June 22nd; is that correct?,6/7/1995,237047,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,237048,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: Did you speak with Dr. Golden at some time after that observation of June 22nd before the time that this addendum got even drafted in a rough form?,6/7/1995,237049,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,237050,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: When approximately did you speak to him?,6/7/1995,237051,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. LAKSHMANAN: I don't recall the exact date, but when I saw that there was a contusion to the brain which he had not addressed in his original report, I brought it to his attention, at which point, he was already planning to do an addendum anyway because of the other injuries which were not addressed which were seen in the photographs.",6/7/1995,237052,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"So at my direction, an addendum was prepared.",6/7/1995,237053,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: And did you give instructions to Dr. Golden as to whether or not you expected any addendum prepared by him to include reference to this brain contusion?,6/7/1995,237054,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. LAKSHMANAN: Yes, I did.",6/7/1995,237055,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: And, doctor, is this part that you've just outlined on page 2 of the addendum report to reflect what you were talking about when we were looking at the photograph, that is a section on July--I'm sorry--on June 30th of 1994, a section of that contused area of the brain was cut in order to provide for microscopic examination?",6/7/1995,237056,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,237057,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: Your Honor, for the record, I'm going to outline in blue on page 2 of the addendum the material referred to by Dr. Lakshmanan and I'll write again B-33.",6/7/1995,237058,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Thank you.,6/7/1995,237059,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: Doctor, before we leave this entry, the last line of that paragraph says, ""My recollection is that the above section was from the right parietal temporal region.""",6/7/1995,237060,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Are you familiar with how that came about?,6/7/1995,237061,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. LAKSHMANAN: I asked him where he--when he saw the contusion, asked him where it--what side of the brain was it from and the region, and he indicated that he recollects that it was from the right parietal temporal area.",6/7/1995,237062,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: And, doctor, is there any way--you testified I believe this morning that there was no way from a scientific standpoint of looking at that tissue to distinguish whether it came from the right side from the parietal temporal area or from the left side of the parietal temporal area.",6/7/1995,237063,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Is that an accurate recitation of your morning testimony?,6/7/1995,237064,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: That is correct.,6/7/1995,237065,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: And short of Dr. Golden's memory being accurate, is there any way that you can confirm or refute that recollection?",6/7/1995,237066,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: I can do neither.,6/7/1995,237067,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: You have to keep your voice up, please, doctor.",6/7/1995,237068,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: I can do neither.,6/7/1995,237069,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: If we can flip briefly, Mr. Lynch, on the addendum blow-up.",6/7/1995,237070,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: Now, we're looking at a document on a form 14 that is titled, ""Microscopic description,"" and it appears to be dated July 7, 1994.",6/7/1995,237071,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Are you familiar with this document, doctor?",6/7/1995,237072,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,237073,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: What is this?,6/7/1995,237074,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: This is a microscopic examination report on the examination of the contusion done by Dr. Golden.,6/7/1995,237075,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. KELBERG: Did you direct that he do that, that is make a microscopic examination?",6/7/1995,237076,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. LAKSHMANAN: Yes.,6/7/1995,237077,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Because we--when we had the injury examined on June 30th, I discussed with him that we should do a microscopic exam.",6/7/1995,237078,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
That was why a section was submitted and a report has been generated to document this injury.,6/7/1995,237079,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. KELBERG: Did you tell him that you wanted a report generated?,6/7/1995,237080,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
