Unnamed: 0,Sentences,Creation_Date,Date
256181,"MR. COCHRAN: These particular gloves retail for what, 18 or 19 dollars?",,
256182,MS. VEMICH: These gloves retail for $55.00.,,
256183,MR. COCHRAN: I mean they wholesale for 18 or 19?,,
256184,MS. VEMICH: They are about $20.00.,,
256185,MR. COCHRAN: They retail for about 55?,,
256186,MS. VEMICH: 55.,,
256187,MR. COCHRAN: Is that right?,,
256188,"Nice mark-up, isn't it?",,
256189,MS. VEMICH: (no audible response.),,
256190,THE COURT: No comment.,,
256191,MR. COCHRAN: Just curiosity.,,
256192,MS. VEMICH: They were thirty percent off.,,
256193,"MR. COCHRAN: But that was only at Christmas time, right?",,
256194,MS. VEMICH: (no audible response.),,
256195,MR. COCHRAN: Very well.,,
256196,Thank you.,,
256197,I have nothing further your Honor at this point.,,
256198,"THE COURT: Mr. Darden, any further questions from Miss Vemich?",,
256199,"MR. DARDEN: Thank you, your Honor.",,
256200,R EDIRECT EXAMINATION BY MR. DARDEN MR. DARDEN: Miss Vemich-- (Discussion held off the record between the Deputy District Attorneys.),,
256201,"MR. DARDEN: Important letter from upstairs, your Honor.",,
256202,"MR. DARDEN: Miss Vemich, what was it about those gloves that made them sell?",,
256203,MR. COCHRAN: Just a moment.,,
256204,"That calls for speculation, I suppose.",,
256205,THE COURT: I think she is an expert.,,
256206,MS. VEMICH: These gloves were extremely lightweight.,,
256207,"The reason they sold, from my experience in waiting on customers, is that they were almost like a second skin.",,
256208,"Umm, you could pick up a penny or a needle practically with them and they were very--again they are very, very thin, and many people like that about these gloves and that is why they were called leather light and that is why we marked them leather lights and it was a big seller.",,
256209,It was a big part of my business.,,
256210,"MR. DARDEN: You told us that approximately 200 pairs of those gloves in size extra large and in a brown color sold during the Christmas season, 1990?",,
256211,"MS. VEMICH: Yes, approximately 200 pair.",,
256212,MR. DARDEN: Okay.,,
256213,"I neglected to ask you, when the receipt was on the screen, where that particular purchase was made?",,
256214,MS. VEMICH: In the 59th Street store.,,
256215,MR. DARDEN: In New York city?,,
256216,MS. VEMICH: Yes.,,
256217,MR. DARDEN: Are you aware the Defendant has a home in New York city?,,
256218,"MR. COCHRAN: I object to that, your Honor, leading and suggestive.",,
256219,THE COURT: Sustained.,,
256220,Sustained.,,
256221,MR. COCHRAN: Assumes a fact not in evidence.,,
256222,THE COURT: Sustained.,,
256223,"MR. COCHRAN: Thank you, your Honor.",,
256224,"MR. DARDEN: You don't know how those gloves made it here to Los Angeles, do you?",,
256225,MS. VEMICH: No.,,
256226,MR. DARDEN: Okay.,,
256227,Or to Bundy?,,
256228,MS. VEMICH: No.,,
256229,MR. COCHRAN: Assumes a fact not in evidence.,,
256230,Objection.,,
256231,THE COURT: Overruled.,,
256232,MR. DARDEN: You don't know how one of those gloves found their way to Bundy?,,
256233,MS. VEMICH: No.,,
256234,"MR. COCHRAN: Object to the form of that question, argumentative.",,
256235,THE COURT: Overruled.,,
256236,MR. DARDEN: Do Aris Isotoner gloves usually have a style number imprinted somewhere on the glove?,,
256237,MS. VEMICH: Not that I know of.,,
256238,MR. DARDEN: But you mentioned a moment ago that there was no style number that you could see with the naked eye?,,
256239,MS. VEMICH: No.,,
256240,There is no style number that you can see.,,
256241,"MR. DARDEN: Are you suggesting that there is some type of number, identification number somewhere on the glove?",,
256242,"MS. VEMICH: I believe there is some kind of identification on the glove underneath the lining that may tell you the lot number or whatever, in what sequence they were made.",,
256243,I am not an expert in this area.,,
256244,MR. DARDEN: Okay.,,
256245,"And when you identified the two gloves shown to you by Mr. Cochran and myself, was that identification based on the sales receipt or was it based on your observations of the gloves?",,
256246,MS. VEMICH: The observation of the gloves.,,
256247,MR. DARDEN: You know that style when you see it?,,
256248,MS. VEMICH: I know that style.,,
256249,"MR. DARDEN: Now, is there a particular way that gloves are supposed to fit on a man's hands?",,
256250,MS. VEMICH: They say fit like a-- MR. COCHRAN: Just a moment.,,
256251,Just a moment.,,
256252,I object to the form of the question.,,
256253,THE COURT: Overruled.,,
256254,"MR. COCHRAN: No foundation, your Honor.",,
256255,THE COURT: Overruled.,,
256256,"MR. DARDEN: How are they supposed to fit, Miss Vemich?",,
256257,MS. VEMICH: They are supposed to fit like a glove.,,
256258,They are supposed to fit tight.,,
256259,They are supposed to fit tight and snug and they stretch and they are not supposed to be baggie.,,
256260,MR. DARDEN: And they were on Mr. Cochran's hand?,,
256261,MS. VEMICH: With respect-- MR. COCHRAN: Assumes a fact not in evidence.,,
256262,Move to strike.,,
256263,THE COURT: Sustained.,,
256264,MR. DARDEN: Did the gloves appear baggie when Mr. Cochran put them on?,,
256265,MR. COCHRAN: Calls for speculation.,,
256266,THE COURT: Overruled.,,
256267,"She was sitting right next to you, Mr. Cochran.",,
256268,MS. VEMICH: Yes.,,
256269,MR. DARDEN: You were able to see Mr. Cochran's hand?,,
256270,MS. VEMICH: Yes.,,
256271,MR. DARDEN: What size of glove would you say would be appropriate for him?,,
256272,THE COURT: That is not relevant.,,
256273,"MR. DARDEN: Well, Mr. Cochran suggested that his hand was a size large.",,
256274,Is his hand a size large in terms of glove size?,,
256275,MR. COCHRAN: Assumes a fact not in evidence.,,
256276,"THE COURT: It is not relevant, counsel.",,
256277,"MR. DARDEN: If we could just put the sales receipt back up for just one moment, 372-A: Miss Vemich, assuming that there was no tile number that is no 70268 or 70263 on the sales receipt, could you still tell us the make, style, model and price of the glove sold on December 18, 1990?",,
256278,"MS. VEMICH: Yes, because it says that it is a leather glove, it said it is made by vendor Aris, it was $55.00, two were purchased at $55.00, 110 and thirty percent off is 77 and I only had one glove from Aris at $55.00.",,
256279,MR. DARDEN: Okay.,,
256280,So $77.00 is thirty percent of $110.00?,,
256281,MS. VEMICH: Yes.,,
256282,THE COURT: 70 percent.,,
256283,MS. CLARK: 70 percent.,,
256284,(Discussion held off the record between the Deputy District Attorneys.),,
256285,"MR. DARDEN: That is why I'm a lawyer, your Honor.",,
256286,We never get mark downs.,,
256287,Can I have one moment?,,
256288,THE COURT: Certainly.,,
256289,(Discussion held off the record between the Deputy District Attorneys.),,
256290,"MR. DARDEN: May I have one moment, your Honor?",,
256291,(Discussion held off the record between the Deputy District Attorneys.),,
256292,MR. DARDEN: If we could go down to the bottom of the receipt again.,,
256293,MR. DARDEN: Okay.,,
256294,"You see the name ""Nicole Brown"" written on the receipt?",,
256295,MS. VEMICH: Yes.,,
256296,MR. DARDEN: Okay.,,
256297,Are customers required to sign their names when they receive the merchandise and upon the purchase?,,
256298,MS. VEMICH: Yes.,,
256299,MR. DARDEN: Okay.,,
256300,Is that apparently what Nicole Brown did in this situation?,,
256301,MS. VEMICH: Yes.,,
256302,MR. DARDEN: Thank you.,,
256303,"THE COURT: Mr. Cochran, anything further?",,
256304,"MR. COCHRAN: Just a couple other questions, yes.",,
256305,"R ECROSS-EXAMINATION BY MR. COCHRAN MR. COCHRAN: With regard to these gloves, Miss Vemich, these gloves are sold only for men; is that correct?",,
256306,MS. VEMICH: Yes.,,
256307,"MR. COCHRAN: These are not unisex gloves, are they?",,
256308,MS. VEMICH: No.,,
256309,MR. COCHRAN: Would you agree a person who was wearing a pair of gloves could best determine whether or not those gloves were fitting appropriately?,,
256310,Isn't that kind of a personal thing?,,
256311,MS. VEMICH: Sure.,,
256312,"MR. COCHRAN: Because as a buyer the customer is always right, isn't he?",,
256313,MS. VEMICH: Sure.,,
256314,"MR. COCHRAN: If the customer told you those gloves were too small for him, you would accept that, wouldn't you?",,
256315,"MS. VEMICH: If you wanted to buy them, I would not tell you.",,
256316,"MR. COCHRAN: You wouldn't quarrel, would you?",,
256317,MS. VEMICH: No.,,
256318,I can give my opinion.,,
256319,MR. COCHRAN: All right.,,
256320,"Well, thank you.",,
256321,"Now, with regard to the actual numbers of gloves sold, I believe you told us that your general estimate would be that approximately 200 of the 300 pairs were sold during this particular fall period, right?",,
256322,"MS. VEMICH: I said 300 were purchased, approximately, in brown extra large.",,
256323,MR. COCHRAN: Yes.,,
256324,MS. VEMICH: About 200 were sold.,,
256325,"MR. COCHRAN: Yes, that is what I said, 200 were sold, right.",,
256326,Would the other hundred later be sold at a later time or what would happen?,,
256327,MS. VEMICH: They would be returned to the vendor.,,
256328,MR. COCHRAN: You have no record as to what number was actually returned to the vendor?,,
256329,MS. VEMICH: No.,,
256330,"MR. COCHRAN: With regard to the receipt that Mr. Darden just placed up there again, with regard who how you are able to identify any of the information, it boils down to the correct inputting by Miss Phipps as to those various numbers; isn't that correct?",,
256331,MS. VEMICH: Yes.,,
256332,"MR. COCHRAN: If she is wrong about some other number about the vendor and she was wrong about the style number, that would affect what you are telling us; isn't that correct, ma'am?",,
256333,MS. VEMICH: It wasn't only the style number that determined--made me believe that this was an Aris leather light.,,
256334,It was all the other combinations.,,
256335,It was the class number and it was the retail number.,,
256336,MR. COCHRAN: Let me get back to my question.,,
256337,"My question was if she was wrong about other numbers entered there manually, as she was with the style number, that would affect the information that you have given us here today; isn't that correct, ma'am?",,
256338,"MS. VEMICH: Yes, it could have.",,
256339,MR. COCHRAN: That is one of the reasons why Bloomingdales and other modern stores have now gone to the bar coding effect so you take out the aspect of human error; is that correct?,,
256340,MS. VEMICH: Sure.,,
256341,MR. COCHRAN: Thank you very kindly.,,
256342,"THE COURT: Mr. Darden, anything further?",,
256343,"F URTHER REDIRECT EXAMINATION BY MR. DARDEN MR. DARDEN: So I that the record is clear, 200 pairs of extra large brown Aris Isotoner-- MS. VEMICH: Were sold.",,
256344,MR. DARDEN: --were sold during that Christmas season.,,
256345,And when men buy gloves do they tend to exaggerate the size of their hands?,,
256346,MR. COCHRAN: Just a moment.,,
256347,Object to the form of that question.,,
256348,THE COURT: Overruled.,,
256349,MR. DARDEN: Do they tend to exaggerate the size of their hands when they purchase gloves?,,
256350,"MR. COCHRAN: Your Honor, that--no foundation, your Honor.",,
256351,THE COURT: She is an expert in glove sales.,,
256352,MS. VEMICH: Usually women buy gloves for men.,,
256353,MR. DARDEN: And do they exaggerate size?,,
256354,"MR. COCHRAN: Objection, speculative, your Honor.",,
256355,"THE COURT: Is that a serious question, Mr. Darden?",,
256356,"MR. DARDEN: Yeah, that is a serious question.",,
256357,MR. DARDEN: Do you have many returns from customers with gloves for resizing?,,
256358,MS. VEMICH: A few.,,
256359,Not an inordinate amount; a few (Discussion held off the record between the Deputy District Attorneys.),,
256360,"MR. DARDEN: And the gloves we showed you today, they are definitely exclusive to Bloomingdales, correct?",,
256361,"MS. VEMICH: They are exclusive to Bloomingdales, yes.",,
256362,MR. DARDEN: Thank you.,,
256363,"MR. COCHRAN: I have nothing further, your Honor.",,
256364,THE COURT: All right.,,
256365,"Miss Vemich, thank you very much.",,
256366,You are excused.,,
256367,All right.,,
256368,"Madam court reporter, would this be a good time to switch reporters?",,
256369,REPORTER OLSON: Yes.,,
256370,THE COURT: All right.,,
256371,We will take a ten-minute recess to switch court reporters.,,
256372,And remember my admonitions to you.,,
256373,All right.,,
256374,We will take a ten-minute recess to switch court reporters.,,
256375,(Recess.),,
256376,"(The following proceedings were held in open court, out of the presence of the jury:) THE COURT: Back on the record in the Simpson matter.",,
256377,All parties are again present.,,
256378,All right.,,
256379,"Deputy Magnera, let's have the jury, please.",,
256380,"Mr. Darden, this is your witness next up?",,
256381,"MR. DARDEN: Yes, your Honor.",,
256382,THE COURT: All right.,,
256383,"(The following proceedings were held in open court, in the presence of the jury:) THE COURT: All right.",,
256384,"Thank you, ladies and gentlemen.",,
256385,Please be seated.,,
256386,Let the record reflect that we've been rejoined by all the members of our jury panel.,,
256387,"Mr. Darden, you may call your next witness.",,
256388,"MR. DARDEN: Thank you, your Honor.",,
256389,Mr. Rubin.,,
256390,"MR. SHAPIRO: Raise your right hand, please.",,
256391,"Richard Rubin, called as a witness by the People, was sworn and testified as follows: THE CLERK: You do solemnly swear that the testimony you may give in the cause now pending before this court, shall be the truth, the whole truth and nothing but the truth, so help you God?",,
256392,MR. RUBIN: I do.,,
256393,MR. SHAPIRO: Please have a seat on the witness stand and state and spell your first and last names for the record.,,
256394,MR. RUBIN: Richard Rubin.,,
256395,"MR. SHAPIRO: Spell it, please.",,
256396,MR. RUBIN: R-U-B-I-N. MR. SHAPIRO: Thank you.,,
256397,THE COURT: Mr. Darden.,,
256398,"MR. DARDEN: Thank you, your Honor.",,
