Sentences,Date,Trans_Ind,GL_Simpson_Dates_Ind,SU_TME_Update_ALL,HEIDEL_TME_Update,GL_ISO_DATES_CONVERSION,GL_ISO_DATES_SENT_CONVERSION,Anchor_Date,Anchor_Type,Tags_Clean,GL_TAGS_DATES_CORRECTED,date_binary,Has_Date,Has_DTE_GL,Has_DTE_CTN_GL,Has_DTE_REL_GL,Has_DTE_DUR,Has_DTE_UNCERTN,Has_DTE_CREF,Has_DTE_SET,Has_DTE_OTHER,Has_Age,GL_NER_Test,GL_Date_Norm_Test,Official_Test_NER,Test_NER_Unused,GL_NER
"MR. CLARKE: So it is your view that it may be wrong by one, but that is okay?",8/3/1995,356009,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: No.,8/3/1995,356010,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
It is my view that I went through here and I don't believe that there is an error and that a run has more to do--you are confusing it.,8/3/1995,356011,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
It has more to do with what is going on at a particular time.,8/3/1995,356012,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: Now, as far as--and this chart you created, the several-page document that you described earlier, you originally constructed that document and named it, correct?",8/3/1995,356013,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: Yes.,8/3/1995,356014,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: The original name of that document was what, the chart I'm referring to that you've constructed that is several eight-and-a-half-by-eleven pages?",8/3/1995,356015,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: I believe it was the observation of--something to the effect of LAPD DQ-Alpha contamination.,8/3/1995,356016,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I believe that is--something to that effect.,8/3/1995,356017,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I don't have the original chart with me.,8/3/1995,356018,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: All right.,8/3/1995,356019,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Would it be consistent--perhaps if I could refresh your recollection.,8/3/1995,356020,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Would it refresh your recollection to see a copy of that original chart?,8/3/1995,356021,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: That's fine.,8/3/1995,356022,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: With the Court's permission.,8/3/1995,356023,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
(Brief pause.),8/3/1995,356024,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: Showing you my copy, Dr. Gerdes, does that refresh your recollection as to your original name for your chart?",8/3/1995,356025,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: Yes, ""LAPD contamination incidents.""",8/3/1995,356026,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: Actually that is not-- DR. GERDES: During validation, 5/25/93 to 8/25/94.",8/3/1995,356027,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: I don't think you still get-- DR. GERDES: ""LAPD DQ-Alpha contamination incidents.""",8/3/1995,356028,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: Did you ever change the title of that chart?,8/3/1995,356029,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: It was--basically that is--I was interested in looking for those-- MR. CLARKE: I'm sorry.,8/3/1995,356030,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Dr. Gerdes, did you ever change the name of the chart?",8/3/1995,356031,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: Yes.,8/3/1995,356032,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: And you renamed it?,8/3/1995,356033,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: Yes.,8/3/1995,356034,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: First of all, the first chart, to your knowledge was that provided to the People of this case?",8/3/1995,356035,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: Yes.,8/3/1995,356036,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: When did that occur, approximately, to your knowledge?",8/3/1995,356037,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: January.,8/3/1995,356038,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: Is it your testimony--well, when did you construct that chart?",8/3/1995,356039,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: Well, it was constructed over the course of many months.",8/3/1995,356040,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
(Discussion held off the record between the Deputy District Attorneys.),8/3/1995,356041,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: It was never finalized until just recently when I changed the title.,8/3/1995,356042,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
It was constructed over a period of many months.,8/3/1995,356043,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: You completed that chart in January of this year?,8/3/1995,356044,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: No.,8/3/1995,356045,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I said it was constructed over many months.,8/3/1995,356046,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: When you said January, what did you mean?",8/3/1995,356047,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: I--I don't remember exactly when I mailed my first copy of that, but I believe it was around January.",8/3/1995,356048,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: Mailed your first copy to who?,8/3/1995,356049,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: To the Defense.,8/3/1995,356050,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: In this case?,8/3/1995,356051,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: Yes, but at that point it was--it was a working document and it hasn't been--it wasn't finalized until just recently.",8/3/1995,356052,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: What do you mean ""A working document""?",8/3/1995,356053,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: Well, as you can see there are a thousand strips I was looking through.",8/3/1995,356054,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I wanted to double-check things.,8/3/1995,356055,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I went through it a number of times.,8/3/1995,356056,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I changed the title.,8/3/1995,356057,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I changed entries.,8/3/1995,356058,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
These are things I'm working on.,8/3/1995,356059,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: You looked at that closely to make sure that that document was accurate, didn't you?",8/3/1995,356060,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: To the best of my ability, yes.",8/3/1995,356061,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: You did everything you could to make sure you made no mistakes in that document; isn't that correct?,8/3/1995,356062,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: That's correct.,8/3/1995,356063,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: In fact if that was a working document in January of 1995, if that document was not provided to the People until a later time, you wanted to make sure that that document was a hundred percent accurate?",8/3/1995,356064,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: To the best of my ability.,8/3/1995,356065,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: When did you change the name of that chart?,8/3/1995,356066,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: Umm, it was in early June, I believe.",8/3/1995,356067,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I'm not sure what the date was exactly.,8/3/1995,356068,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Well, the report--I don't have a copy of the letter, but it was not that long ago, within a month.",8/3/1995,356069,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: Okay.,8/3/1995,356070,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Let's go back for a moment if we can.,8/3/1995,356071,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
You say this is a working document and you were making changes to it.,8/3/1995,356072,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
What changes were you making from January and over the months since January?,8/3/1995,356073,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: The way I constructed that chart was to go through and make the entries and then I would double-check them and I would also--I would--as I went through the first run through I would have questions, you know, have--have them see if they can get another copy of this strip or this one is missing, for instance, the initial discovery that we received was incomplete.",8/3/1995,356074,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"We had to have--we had to go back to the laboratory actually in January and get a second set, a totally different set of photographs for strips that were missing.",8/3/1995,356075,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"So once I had strips coming in that were missing, I would go ahead and revise the table with regards to strips that were provided later, that sort of thing.",8/3/1995,356076,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: Is it your testimony that all you did after January was add notations with strips you hadn't seen yet?,8/3/1995,356077,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: For the most part, yes.",8/3/1995,356078,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: Were there other changes to the chart?,8/3/1995,356079,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: There is one change, yes, or actually a couple of changes.",8/3/1995,356080,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: All right.,8/3/1995,356081,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"We will return to those, but as far as this working document and other than the strips that you were given that you didn't have and the changes we will discuss, did you make any other changes to that document between January of this year and June 1st of this year?",8/3/1995,356082,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: Yes.,8/3/1995,356083,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: What were those changes?,8/3/1995,356084,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
What types of changes?,8/3/1995,356085,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: Again, when I go through the first time I would make notations, look at this strip.",8/3/1995,356086,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
It was a working document.,8/3/1995,356087,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"I would go back and as I--I have convinced myself on certain strips, I would either decide not to call that one or to call that one or to try and get a better photograph, double-check, make sure that everything is accurate.",8/3/1995,356088,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: During this process did you discuss these individual strips with anyone?,8/3/1995,356089,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: No.,8/3/1995,356090,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: You discussed them with no one for the Defense?,8/3/1995,356091,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: I discussed the fact I was doing this.,8/3/1995,356092,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I was looking at them.,8/3/1995,356093,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: I'm talking about just results in an individual strip, let's say.",8/3/1995,356094,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: Not on an individual strip basis, no.",8/3/1995,356095,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: Did you discuss any of them with Dr. Blake?,8/3/1995,356096,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: No.,8/3/1995,356097,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: To your knowledge Dr. Blake observed typing in this case, correct?",8/3/1995,356098,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: He took photographs of the typing at DOJ and he observed that typing being done, I believe.",8/3/1995,356099,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
I'm not sure.,8/3/1995,356100,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: You discussed none of the interpretations that you made of the LAPD results with him; is that right?,8/3/1995,356101,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: These of my interpretations?,8/3/1995,356102,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
No.,8/3/1995,356103,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: Are these your interpretations only?,8/3/1995,356104,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: Yes.,8/3/1995,356105,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: No, you renamed the chart, correct?",8/3/1995,356106,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
We discussed that?,8/3/1995,356107,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: Yes.,8/3/1995,356108,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: What did you rename the chart, and if it would refresh your recollection to look at the new chart-- DR. GERDES: I've got it here.",8/3/1995,356109,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: All right.,8/3/1995,356110,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: ""LAPD DQ-Alpha unexpected alleles during validation 5/25/93 to 8/25/94.""",8/3/1995,356111,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: So you made the decision to change the title ""Contamination incident"" and change those two words of the title to ""Unexpected alleles""; is that correct?",8/3/1995,356112,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: Yes.,8/3/1995,356113,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: That was to make your chart more accurate, correct?",8/3/1995,356114,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: That's correct.,8/3/1995,356115,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: And that is because there may not be contamination in many of the instances that you describe in this chart, correct?",8/3/1995,356116,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: Well, I believe I described it yesterday.",8/3/1995,356117,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
It is--the first step is to just ask the simple question is there a dot there that shouldn't be there?,8/3/1995,356118,,,,,,,,"['O', 'O', 'O', 'O', 'S-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,['0'],1.0,,,,,,,,,,1,0,1,0,"['O', 'O', 'O', 'O', 'S-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"MR. CLARKE: I'm sorry, your Honor.",8/3/1995,356119,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Objection, nonresponsive.",8/3/1995,356120,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled.,8/3/1995,356121,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: The second step is to interpret those strips in the context of a given day to see if that can be confirmed as contamination.,8/3/1995,356122,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Ask your question again.,8/3/1995,356123,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: Surely.,8/3/1995,356124,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: Dr. Gerdes, you renamed that chart from ""Contamination incidents"" to ""Unexpected alleles"" because there are many instances in your chart that may not be contamination, correct?",8/3/1995,356125,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: I don't believe there are many.,8/3/1995,356126,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: How many do you think there are?,8/3/1995,356127,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: Specifically on the 1.1 allele where the question would arise, 7.6 percent of those 1.1 alleles could be interpreted as DX.",8/3/1995,356128,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Specifically in terms of the 1.3 allele, which is the other allele where it is known to have cross-hybridization, approximately 25 percent of those might be explained by that cross-hybridization.",8/3/1995,356129,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"On all of the other alleles the 4, 2, 3, 1.2, that--those specific alleles have never been described to have those kind of problems, so they stand as real contaminants.",8/3/1995,356130,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: Dr. Gerdes, as you sit here today, is it your testimony that other than that 7.6 percent regarding the DX 1.1 allele that all of the remaining incidents, strip by strip incidents that you note in your chart, are contamination period?",8/3/1995,356131,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: That--that is--it is consistent with that, yes.",8/3/1995,356132,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: That is not what I'm asking, doctor.",8/3/1995,356133,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Are they contamination or not?,8/3/1995,356134,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: It depends on the allele.,8/3/1995,356135,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
You have to look at it allele by allele.,8/3/1995,356136,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
We already discussed the fact that there is an ambiguity if you have a 1.1 and a 1 dot.,8/3/1995,356137,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Now you can't decide.,8/3/1995,356138,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"Now, I chose to count--since you can't decide if it is a contaminant or not in this analysis, I chose to count that as a contaminant.",8/3/1995,356139,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"You can argue in fact, and you have that that 1.--that particular allele, the 1.1, even those might be ambiguous, they might be DX and that--that is true, but other than those, all of the rest are contamination.",8/3/1995,356140,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: In other words, other than the 7.6 percent--and those are the percentages that relate to your interpretations in DX, correct?",8/3/1995,356141,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: Correct.,8/3/1995,356142,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: Other than those, it is your testimony today that all of the remaining incidents that you identify in your chart are contamination?",8/3/1995,356143,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. SCHECK: Objection, misstates the testimony.",8/3/1995,356144,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Overruled.,8/3/1995,356145,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: Again, the 1.3 allele, you analyze that the same way on the 1.3 allele.",8/3/1995,356146,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"If you have a 1 dot as well as the 1.3, you can't tell if that is cross-hybridization.",8/3/1995,356147,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"If you have the 1.3 only, that could be considered cross-hybridization, so that is 25 percent where the 1.3 dot only showed up and not the 1 dot, so those also are in question.",8/3/1995,356148,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"But with the exception of those two, all of the rest are defined as contamination.",8/3/1995,356149,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: So Dr. Gerdes, 7.6 percent relates to DX activity that it may be, correct?",8/3/1995,356150,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: 7.6 percent of the 1.1 alleles.,8/3/1995,356151,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: Is it your testimony that with the exception of those, all the rest of the incidents that you have charted are contamination?",8/3/1995,356152,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. SCHECK: Objection, misstates the testimony.",8/3/1995,356153,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Asked and answered.,8/3/1995,356154,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
THE COURT: Sustained.,8/3/1995,356155,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: When you renamed this chart you eliminated the word ""Contamination,"" correct?",8/3/1995,356156,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: Yes.,8/3/1995,356157,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: You have described in your review the fact that you looked at photographs of these strips at the LAPD in January, was it, 1995?",8/3/1995,356158,62.0,"[{'timex-value': '1995-01', 'start': 117, 'end': 124, 'text': 'January', 'type': 'DATE', 'value': '1995-01'}, {'timex-value': '1995', 'start': 134, 'end': 138, 'text': '1995', 'type': 'DATE', 'value': '1995'}]","[{'text': 'january', 'tid': 't2', 'type': 'DATE', 'value': '1995-01', 'span': [117, 124]}, {'text': '1995', 'tid': 't1', 'type': 'DATE', 'value': '1995', 'span': [134, 138]}]",['1995-01'],['1995-01'],,,"['O', 'O', 'S-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'S-ORG', 'O', 'S-DATE', 'O', 'O', 'O', 'O', 'S-DATE', 'O']","['MR O', '. O', 'CLARKE S-PERSON', ': O', 'You O', 'have O', 'described O', 'in O', 'your O', 'review O', 'the O', 'fact O', 'that O', 'you O', 'looked O', 'at O', 'photographs O', 'of O', 'these O', 'strips O', 'at O', 'the O', 'LAPD S-ORG', 'in O', 'January B-DATE', ', I-DATE', 'was I-DATE', 'it I-DATE', ', I-DATE', '1995 E-DATE', '? O']",['1'],1.0,1,1.0,,,,,,,,1,1,1,0,"['MR O', '. O', 'CLARKE S-PERSON', ': O', 'You O', 'have O', 'described O', 'in O', 'your O', 'review O', 'the O', 'fact O', 'that O', 'you O', 'looked O', 'at O', 'photographs O', 'of O', 'these O', 'strips O', 'at O', 'the O', 'LAPD S-ORG', 'in O', 'January B-DATE', ', I-DATE', 'was I-DATE', 'it I-DATE', ', I-DATE', '1995 E-DATE', '? O']"
DR. GERDES: Yes.,8/3/1995,356159,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: Did you conduct a review at that laboratory, that is, in person at the laboratory, on any other date of these strips?",8/3/1995,356160,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: I believe so.,8/3/1995,356161,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"In December we looked at some, too.",8/3/1995,356162,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: So to your recollection you visited the lab twice?,8/3/1995,356163,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: Yes.,8/3/1995,356164,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: It involved examining these various strips?,8/3/1995,356165,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: That's correct.,8/3/1995,356166,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: You also described the fact that photographs were taken of the photographs of the strips in their book?,8/3/1995,356167,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"DR. GERDES: That is on the second occasion, yes.",8/3/1995,356168,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: All right.,8/3/1995,356169,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
Were those photographs of all of the strips or just ones that you had some concern about getting a photograph of?,8/3/1995,356170,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: They were a subset--initially photographs were provided by LAPD and on the second visit in January we photographed strips that were missing or those that I wanted to see and have rephotographed because their photographs was not of good quality.,8/3/1995,356171,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
"MR. CLARKE: When you say ""Their photographs,"" whose do you mean?",8/3/1995,356172,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: LAPD.,8/3/1995,356173,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: You then wanted to ensure you had a photograph of each of the 1 through 261 other than the polymarkers that you didn't review?,8/3/1995,356174,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
DR. GERDES: Correct.,8/3/1995,356175,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
MR. CLARKE: Did you then obtain a photograph of each of the strips that involve again this DQ-Alpha typing process?,8/3/1995,356176,,,,,,,,,,,,,,,,,,,,,0,0,0,0,
